# Time-averaged data for fix mNm2
# TimeStep v_ETens v_SZZ v_SXX v_Fx v_Fy v_Fz v_strain v_ETens v_diameter
93700 29.0576 -196231 36943.4 1.71048e-11 -1.27421e-18 -1.32926e-11 -1.13981 29.0576 -1.07373
93800 29.0609 -194544 37277.5 3.67078e-11 7.03566e-18 -1.13507e-11 -1.13655 29.0609 -1.04873
93900 29.0641 -194979 37046 3.75086e-11 3.44207e-18 -1.00464e-11 -1.1333 29.0641 -1.02373
94000 29.0674 -194884 36971.7 3.14524e-11 -5.41559e-18 -1.0961e-11 -1.13004 29.0674 -0.998726
94100 29.0707 -194838 36941 2.51068e-11 -4.49673e-18 -1.63794e-11 -1.12679 29.0707 -0.973726
94200 29.0739 -196241 38261.1 2.77876e-11 -5.13044e-18 -1.69455e-11 -1.12353 29.0739 -0.948726
94300 29.0772 -198004 39326 1.85183e-11 3.61365e-18 -7.36555e-12 -1.12028 29.0772 -0.923726
94400 29.0804 -197407 39968.4 8.94815e-12 -1.10047e-18 -4.95677e-12 -1.11702 29.0804 -0.898726
94500 29.0837 -193768 40383.2 6.491e-12 -4.90927e-18 2.79993e-12 -1.11377 29.0837 -0.873726
94600 29.0869 -188832 40723.3 2.14017e-11 2.81893e-18 4.13065e-12 -1.11051 29.0869 -0.848726
94700 29.0902 -185883 41903.7 2.20614e-11 4.71303e-18 -1.67565e-12 -1.10726 29.0902 -0.823726
94800 29.0934 -185126 42403.5 2.08587e-11 -1.04083e-19 -1.7965e-11 -1.104 29.0934 -0.798726
94900 29.0967 -184496 43101.6 2.94029e-11 -4.6599e-18 -2.60231e-11 -1.10075 29.0967 -0.773726
95000 29.1 -183537 43610.7 3.52977e-11 -2.59233e-18 -2.66844e-11 -1.09749 29.1 -0.748726
95100 29.1032 -181537 43667.9 5.03451e-11 -8.18898e-18 -3.46139e-11 -1.09424 29.1032 -0.723726
95200 29.1065 -178886 43843.1 5.41391e-11 -9.1897e-18 -3.73479e-11 -1.09098 29.1065 -0.698726
95300 29.1097 -176323 43664.3 3.83377e-11 -4.51353e-18 -3.95901e-11 -1.08772 29.1097 -0.673726
95400 29.113 -173370 43654.3 2.57876e-11 8.15971e-18 -3.45032e-11 -1.08447 29.113 -0.648726
95500 29.1162 -170323 43615.2 2.93448e-11 3.08998e-18 -2.64941e-11 -1.08121 29.1162 -0.623726
95600 29.1195 -167126 42575.6 1.72912e-11 4.9548e-19 -1.97206e-11 -1.07796 29.1195 -0.598726
95700 29.1227 -164272 42328.2 -4.38009e-14 -3.69713e-18 -1.85771e-11 -1.0747 29.1227 -0.573726
95800 29.126 -163193 41950.8 8.82546e-13 -2.35814e-18 -5.30583e-12 -1.07145 29.126 -0.548726
95900 29.1292 -161704 40984.3 1.76771e-12 -3.38271e-18 1.98462e-12 -1.06819 29.1292 -0.523726
96000 29.1325 -159990 40089.1 7.06901e-13 -3.51932e-18 -2.78282e-13 -1.06494 29.1325 -0.498726
96100 29.1358 -157092 38706.5 8.00245e-12 1.57101e-18 -7.16766e-12 -1.06168 29.1358 -0.473726
96200 29.139 -154017 37165.7 1.59869e-11 1.76291e-18 -1.49236e-11 -1.05843 29.139 -0.448726
96300 29.1423 -151582 35698.5 2.22091e-11 2.41235e-18 -1.0212e-11 -1.05517 29.1423 -0.423726
96400 29.1455 -150514 33962.5 2.27352e-11 3.81639e-18 -8.19364e-12 -1.05192 29.1455 -0.398726
96500 29.1488 -148608 32702.8 2.628e-11 1.63389e-18 -1.44388e-11 -1.04866 29.1488 -0.373726
96600 29.152 -146833 31914.1 2.71565e-11 3.96493e-18 -8.06002e-12 -1.04541 29.152 -0.348726
96700 29.1553 -144435 30402.6 3.39792e-11 -3.0401e-18 -8.00229e-12 -1.04215 29.1553 -0.323726
96800 29.1585 -142997 29349.7 4.93369e-11 -8.79288e-19 -1.61489e-11 -1.0389 29.1585 -0.298726
96900 29.1618 -141602 28112.3 3.7434e-11 1.64061e-17 -1.7831e-11 -1.03564 29.1618 -0.273726
97000 29.1651 -139565 26974.5 3.38977e-11 3.79471e-20 -1.47077e-11 -1.03239 29.1651 -0.248726
97100 29.1683 -135935 26144.5 3.30974e-11 1.7602e-18 -9.55289e-12 -1.02913 29.1683 -0.223726
97200 29.1716 -131211 25393 3.27309e-11 -8.24536e-19 -1.24463e-11 -1.02588 29.1716 -0.198726
97300 29.1748 -127007 25223.6 -9.98508e-13 2.84657e-18 -2.69901e-11 -1.02262 29.1748 -0.173726
97400 29.1781 -125316 25402.7 -1.93905e-11 -7.13893e-18 -1.2734e-11 -1.01937 29.1781 -0.148726
97500 29.1813 -125425 25566.2 1.19285e-11 -5.45896e-19 -7.422e-12 -1.01611 29.1813 -0.123726
97600 29.1846 -123475 25886.6 3.90143e-11 2.61726e-18 -4.62073e-12 -1.01285 29.1846 -0.0987264
97700 29.1878 -120816 25662.5 4.68891e-11 1.2179e-18 1.59617e-11 -1.0096 29.1878 -0.0737264
97800 29.1911 -116689 25110.4 4.82882e-11 6.33235e-18 1.95538e-11 -1.00634 29.1911 -0.0487264
97900 29.1944 -112525 24062.6 -1.63255e-11 1.70708e-18 1.89374e-11 -1.00309 29.1944 -0.0237264
98000 29.1976 -108531 22607.1 -1.14188e-11 5.91785e-18 6.66325e-12 -0.999834 29.1976 0.00127362
98100 29.2009 -103288 21300.1 -1.18806e-11 -1.23003e-18 -1.11954e-11 -0.996579 29.2009 0.0262736
98200 29.2041 -98319 20177.5 -3.28818e-11 6.73615e-18 -1.42221e-11 -0.993324 29.2041 0.0512736
98300 29.2074 -92829.6 19446.9 -3.61224e-11 -4.4886e-19 -1.89028e-11 -0.990069 29.2074 0.0762736
98400 29.2106 -86711.2 19472.4 -2.77736e-11 1.19587e-18 -3.23956e-11 -0.986813 29.2106 0.101274
98500 29.2139 -80033.3 19771 -1.89639e-11 1.29887e-17 -3.38155e-11 -0.983558 29.2139 0.126274
98600 29.2171 -73948.7 19825.4 -9.09173e-12 -4.11997e-20 -3.58032e-11 -0.980303 29.2171 0.151274
98700 29.2204 -68823.6 19582.2 1.15608e-12 -9.38919e-19 -3.25331e-11 -0.977048 29.2204 0.176274
98800 29.2236 -64460.8 19891.9 2.40256e-11 5.58581e-18 -2.19146e-11 -0.973792 29.2236 0.201274
98900 29.2269 -60205.2 20922.7 5.25064e-12 -3.81639e-19 -1.49423e-11 -0.970537 29.2269 0.226274
99000 29.2302 -54254.6 22056.8 2.18232e-11 2.68015e-18 -2.52459e-11 -0.967282 29.2302 0.251274
99100 29.2334 -47652.7 23326.8 1.4416e-11 6.35993e-18 -3.18146e-11 -0.964027 29.2334 0.276274
99200 29.2367 -41881.9 24156.7 3.1331e-11 -1.01698e-18 -3.12688e-11 -0.960772 29.2367 0.301274
99300 29.2399 -37412.9 24682.1 2.87293e-11 -3.63858e-18 -2.99704e-11 -0.957516 29.2399 0.326274
99400 29.2432 -34758.6 24858.3 1.75937e-11 1.55041e-18 -3.93207e-11 -0.954261 29.2432 0.351274
99500 29.2464 -32419.7 25396 9.93951e-13 -4.14599e-18 -4.13962e-11 -0.951006 29.2464 0.376274
99600 29.2497 -32295.5 26393.4 -1.42194e-11 -1.03693e-17 -5.40048e-11 -0.947751 29.2497 0.401274
99700 29.2529 -33969.5 27505.4 4.56716e-12 4.81819e-18 -5.92552e-11 -0.944496 29.2529 0.426274
99800 29.2562 -35257.4 28317.8 2.94283e-11 4.31512e-18 -6.04563e-11 -0.94124 29.2562 0.451274
99900 29.2595 -36402.2 28445 2.44751e-11 5.68989e-18 -7.47229e-11 -0.937985 29.2595 0.476274
100000 29.2627 -36260.6 28788.6 3.15636e-11 1.73472e-20 -8.46965e-11 -0.93473 29.2627 0.501274
100100 29.266 -36645.3 29829 2.13257e-11 3.22225e-18 -1.03037e-10 -0.931475 29.266 0.526274
100200 29.2692 -35647.3 30540.6 1.08155e-11 3.70363e-18 -1.28424e-10 -0.92822 29.2692 0.551274
100300 29.2725 -33387.8 31125.2 -6.72836e-11 4.68375e-19 -1.13403e-10 -0.924964 29.2725 0.576274
100400 29.2757 -30265 31738.2 -8.43572e-11 -5.96311e-18 -9.81827e-11 -0.921709 29.2757 0.601274
100500 29.279 -25965.9 33069.9 -1.03388e-10 -3.48246e-18 -1.21388e-10 -0.918454 29.279 0.626274
100600 29.2822 -21539.7 34946.2 -1.37598e-10 -6.28837e-19 -1.45804e-10 -0.915199 29.2822 0.651274
100700 29.2855 -16837.4 36008.4 -1.86513e-10 5.63785e-19 -1.95365e-10 -0.911944 29.2855 0.676274
100800 29.2888 -11464.3 36092.9 -1.41911e-10 -6.30138e-18 -1.9805e-10 -0.908688 29.2888 0.701274
100900 29.292 -7376.46 35771.4 -2.78674e-11 -3.55185e-18 -1.5899e-10 -0.905433 29.292 0.726274
101000 29.2953 -4151.82 35133.1 -4.51721e-11 -3.8641e-18 -1.81121e-10 -0.902178 29.2953 0.751274
101100 29.2985 -141.263 34809.3 -1.25048e-11 6.83481e-18 -1.72066e-10 -0.898923 29.2985 0.776274
101200 29.3018 4407.87 35065 -1.56185e-11 1.92988e-18 1.70122e-11 -0.895667 29.3018 0.801274
101300 29.305 9457.54 35243.9 -1.24204e-11 3.53016e-18 2.42832e-11 -0.892412 29.305 0.826274
101400 29.3083 13425.8 34887.9 1.16817e-11 1.07119e-18 2.73445e-11 -0.889157 29.3083 0.851274
101500 29.3115 16806.4 35515.1 -1.2542e-11 5.46438e-19 3.60105e-11 -0.885902 29.3115 0.876274
101600 29.3148 20146.5 36777.6 -6.94952e-12 6.03033e-18 2.6413e-11 -0.882647 29.3148 0.901274
101700 29.3181 23348.8 37403.5 -1.465e-12 -2.49366e-19 3.71576e-11 -0.879391 29.3181 0.926274
101800 29.3213 26805.6 37326.2 -7.58001e-12 -5.99781e-18 3.56059e-11 -0.876136 29.3213 0.951274
101900 29.3246 30016.6 38379.4 -1.78215e-11 3.08347e-18 4.4257e-11 -0.872881 29.3246 0.976274
102000 29.3278 29551 40263.2 -1.35514e-11 3.93349e-18 3.89095e-11 -0.869626 29.3278 1.00127
102100 29.3311 22232.5 42059 1.80969e-11 -1.16877e-18 2.04248e-11 -0.866371 29.3311 1.02627
102200 29.3343 14678.1 44171.6 -5.02368e-12 -6.64182e-18 1.71043e-11 -0.863115 29.3343 1.05127
102300 29.3376 9948 46018.6 3.00796e-11 5.85469e-20 1.92841e-11 -0.85986 29.3376 1.07627
102400 29.3408 7498.83 47257.2 6.16609e-11 6.45534e-18 2.28021e-11 -0.856605 29.3408 1.10127
102500 29.3441 8433.66 47587.5 4.62724e-11 -5.5175e-18 2.31781e-11 -0.85335 29.3441 1.12627
102600 29.3473 11100.4 48471.6 3.68073e-11 -6.58111e-19 3.96475e-11 -0.850095 29.3473 1.15127
102700 29.3506 15718.7 49278.2 4.01946e-11 -3.03143e-18 6.07515e-11 -0.846839 29.3506 1.17627
102800 29.3539 23038 48879.3 1.9863e-11 3.34043e-18 6.9773e-11 -0.843584 29.3539 1.20127
102900 29.3571 30691.6 48665.8 -2.55945e-12 -6.07912e-18 6.63487e-11 -0.840329 29.3571 1.22627
103000 29.3604 36089.1 48883.2 -3.87252e-11 -3.24068e-18 7.8941e-11 -0.837074 29.3604 1.25127
103100 29.3636 39512.6 48953.7 -4.98545e-11 4.94884e-18 7.51886e-11 -0.833819 29.3636 1.27627
103200 29.3669 43878.6 48806.6 -6.00826e-11 6.58924e-18 6.87366e-11 -0.830563 29.3669 1.30127
103300 29.3701 48428.1 47778 -5.01861e-11 3.67924e-18 6.01814e-11 -0.827308 29.3701 1.32627
103400 29.3734 49464.8 46377.8 -5.27001e-11 -5.95769e-18 4.42402e-11 -0.824053 29.3734 1.35127
103500 29.3766 51521.6 45461.3 5.92759e-12 3.2911e-18 4.59337e-11 -0.820798 29.3766 1.37627
103600 29.3799 57386.2 44691.3 6.02837e-12 -3.25911e-18 4.1008e-11 -0.817542 29.3799 1.40127
103700 29.3832 64390.8 44038.4 -8.91115e-12 -1.2631e-19 3.19071e-11 -0.814287 29.3832 1.42627
103800 29.3864 72028.1 44100.5 -3.57803e-11 -3.82615e-18 2.73091e-11 -0.811032 29.3864 1.45127
103900 29.3897 78624.1 43597.6 -6.22501e-11 2.85687e-18 3.56185e-11 -0.807777 29.3897 1.47627
104000 29.3929 84809.4 42888.9 -3.60189e-11 1.2696e-18 4.40856e-11 -0.804522 29.3929 1.50127
104100 29.3962 90911.6 42601.4 -1.90303e-11 3.03035e-18 5.08089e-11 -0.801266 29.3962 1.52627
104200 29.3994 95466.8 42818.5 -4.87554e-11 -2.01662e-19 6.08477e-11 -0.798011 29.3994 1.55127
104300 29.4027 96661.5 43142.8 -7.26298e-11 6.15176e-18 6.12451e-11 -0.794756 29.4027 1.57627
104400 29.4059 97295.6 43470.5 -5.90285e-11 -6.42498e-18 6.08239e-11 -0.791501 29.4059 1.60127
104500 29.4092 97046.4 44895.9 -7.2379e-11 2.1272e-18 6.71049e-11 -0.788246 29.4092 1.62627
104600 29.4125 93694.1 48039.2 -5.70737e-11 -1.86916e-18 7.05062e-11 -0.78499 29.4125 1.65127
104700 29.4157 88577 51583 1.70106e-12 -4.46691e-19 7.58284e-11 -0.781735 29.4157 1.67627
104800 29.419 85762.2 53946.3 1.41113e-11 2.0795e-18 7.49574e-11 -0.77848 29.419 1.70127
104900 29.4222 83704.6 55482.2 -5.1423e-12 -5.72459e-19 6.88409e-11 -0.775225 29.4222 1.72627
105000 29.4255 81167.2 56634.5 -1.26005e-11 -7.64363e-18 6.59655e-11 -0.77197 29.4255 1.75127
105100 29.4287 81720.7 57531.8 -5.88676e-12 -8.47629e-18 6.50708e-11 -0.768714 29.4287 1.77627
105200 29.432 80976.5 58577.6 1.52525e-11 5.54244e-18 5.54483e-11 -0.765459 29.432 1.80127
105300 29.4352 82331.2 59157.8 -6.02419e-12 -6.31873e-18 6.02967e-11 -0.762204 29.4352 1.82627
105400 29.4385 84766.3 59102.4 -6.31412e-11 3.30031e-18 9.20033e-11 -0.758949 29.4385 1.85127
105500 29.4417 87023.3 59544.7 -9.88255e-11 -3.48246e-18 1.32375e-10 -0.755694 29.4417 1.87627
105600 29.445 91035.4 59700.8 -9.00411e-11 4.10262e-18 1.28833e-10 -0.752438 29.445 1.90127
105700 29.4483 95585.2 59108.2 -1.2778e-10 -1.39645e-18 1.23487e-10 -0.749183 29.4483 1.92627
105800 29.4515 100067 57909.3 -9.00535e-11 -2.35922e-18 5.51186e-11 -0.745928 29.4515 1.95127
105900 29.4548 106958 55588 -5.84789e-11 -2.43729e-18 6.29883e-11 -0.742673 29.4548 1.97627
106000 29.458 112597 52295.5 -6.29899e-11 -1.96891e-18 7.16345e-11 -0.739417 29.458 2.00127
106100 29.4613 119369 49562.8 -1.66835e-10 2.57606e-18 1.39615e-10 -0.736162 29.4613 2.02627
106200 29.4645 126484 47417.4 -1.77064e-10 1.22775e-17 1.57847e-10 -0.732907 29.4645 2.05127
106300 29.4678 133998 45358.4 -1.18077e-10 4.9136e-18 1.34432e-10 -0.729652 29.4678 2.07627
106400 29.471 141036 43525.1 3.94041e-11 -6.31873e-18 8.11647e-11 -0.726397 29.471 2.10127
106500 29.4743 148788 42000.6 1.00808e-10 -4.70977e-18 4.71133e-11 -0.723141 29.4743 2.12627
106600 29.4776 156370 40894.2 1.2944e-10 -7.1514e-18 2.9028e-11 -0.719886 29.4776 2.15127
106700 29.4808 162446 38785.4 1.49912e-10 -1.42009e-17 2.62861e-11 -0.716631 29.4808 2.17627
106800 29.4841 167455 36137.1 1.61938e-10 5.93059e-18 3.30377e-11 -0.713376 29.4841 2.20127
106900 29.4873 171888 33480 1.36313e-10 -9.06393e-19 4.97501e-11 -0.710121 29.4873 2.22627
107000 29.4906 174887 30737.2 9.15273e-11 -1.04539e-17 7.24364e-11 -0.706865 29.4906 2.25127
107100 29.4938 177108 28490.3 5.84586e-11 2.77339e-18 8.15811e-11 -0.70361 29.4938 2.27627
107200 29.4971 179744 26716.2 1.31928e-11 -1.12757e-19 8.10822e-11 -0.700355 29.4971 2.30127
107300 29.5003 182733 24974.1 -2.7468e-10 1.60896e-18 1.856e-10 -0.6971 29.5003 2.32627
107400 29.5036 186583 23310.2 -5.65829e-10 -6.17995e-19 2.9349e-10 -0.693845 29.5036 2.35127
107500 29.5069 190087 20780.3 -4.25932e-10 4.2479e-18 2.30197e-10 -0.690589 29.5069 2.37627
107600 29.5101 193081 18372.8 -2.82948e-10 -7.47015e-19 1.59981e-10 -0.687334 29.5101 2.40127
107700 29.5134 196833 16451 -1.50065e-10 6.43474e-18 9.46046e-11 -0.684079 29.5134 2.42627
107800 29.5166 201928 15368.6 -4.17732e-11 1.2696e-18 4.67835e-11 -0.680824 29.5166 2.45127
107900 29.5199 206490 15147.2 3.04275e-11 -1.67076e-18 1.56013e-11 -0.677569 29.5199 2.47627
108000 29.5231 209240 15255.1 9.47807e-11 -1.37477e-18 1.41129e-11 -0.674313 29.5231 2.50127
108100 29.5264 209853 15923 1.33091e-10 1.03379e-18 9.73417e-12 -0.671058 29.5264 2.52627
108200 29.5296 210162 17186.6 1.3206e-10 -3.28513e-18 2.97677e-12 -0.667803 29.5296 2.55127
108300 29.5329 209745 18796.4 1.12882e-10 9.32143e-19 -1.94443e-11 -0.664548 29.5329 2.57627
108400 29.5361 209487 20529.3 1.7429e-10 -1.93032e-18 -2.35009e-10 -0.661292 29.5361 2.60127
108500 29.5394 209378 22078.9 1.57845e-10 4.95521e-18 -1.94135e-10 -0.658037 29.5394 2.62627
108600 29.5427 211313 23486.4 1.18381e-10 -1.50048e-17 -1.447e-10 -0.654782 29.5427 2.65127
108700 29.5459 212479 24777.9 8.69787e-11 3.86518e-19 -9.6574e-11 -0.651527 29.5459 2.67627
108800 29.5492 216592 25665.1 6.77248e-11 -1.63443e-18 -5.97085e-11 -0.648272 29.5492 2.70127
108900 29.5524 222213 26096.5 7.02754e-11 -3.19298e-18 -5.55777e-11 -0.645016 29.5524 2.72627
109000 29.5557 227777 26324.7 5.41988e-11 -6.53774e-19 -5.74512e-11 -0.641761 29.5557 2.75127
109100 29.5589 232657 26356.3 3.66887e-11 -3.48788e-18 -6.51854e-11 -0.638506 29.5589 2.77627
109200 29.5622 237351 26167.5 3.28135e-11 3.97143e-18 -6.84389e-11 -0.635251 29.5622 2.80127
109300 29.5654 242851 26104.8 -1.72509e-13 -1.93855e-18 -5.3622e-11 -0.631996 29.5654 2.82627
109400 29.5687 248077 25965.5 -1.77271e-11 3.22225e-18 -3.68517e-11 -0.62874 29.5687 2.85127
109500 29.572 252765 26155 -3.23344e-11 4.10045e-18 -1.36952e-11 -0.625485 29.572 2.87627
109600 29.5752 257342 26762.5 -4.89139e-11 2.58257e-18 5.52627e-12 -0.62223 29.5752 2.90127
109700 29.5785 262265 26854.3 4.09192e-11 1.87784e-18 5.03059e-11 -0.618975 29.5785 2.92627
109800 29.5817 266983 26748.6 1.65195e-11 -2.13154e-18 5.18514e-11 -0.61572 29.5817 2.95127
109900 29.585 270115 26265.4 -2.70867e-12 1.6263e-18 5.27947e-11 -0.612464 29.585 2.97627
110000 29.5882 273051 25595.1 1.62138e-11 -3.07913e-18 3.92258e-11 -0.609209 29.5882 3.00127
110100 29.5915 276057 24888.7 7.52125e-11 -2.75604e-18 7.25545e-12 -0.605954 29.5915 3.02627
110200 29.5947 278484 23912.8 7.46977e-11 4.49293e-18 -1.154e-11 -0.602699 29.5947 3.05127
110300 29.598 282052 22314.2 5.48104e-11 5.80265e-18 -2.19482e-11 -0.599444 29.598 3.07627
110400 29.6013 286535 20400.6 3.57561e-11 -4.47559e-18 -1.89034e-11 -0.596188 29.6013 3.10127
110500 29.6045 290203 18528.9 2.24334e-11 -1.97758e-18 -2.50397e-11 -0.592933 29.6045 3.12627
110600 29.6078 294604 16944.1 2.05703e-11 -6.43582e-18 -1.89727e-11 -0.589678 29.6078 3.15127
110700 29.611 300430 15890 2.75672e-11 -5.08708e-18 4.5571e-12 -0.586423 29.611 3.17627
110800 29.6143 307417 15205.8 1.94619e-11 -4.03323e-19 9.7377e-11 -0.583167 29.6143 3.20127
110900 29.6175 313742 14440.8 2.55518e-11 2.51101e-18 9.82229e-11 -0.579912 29.6175 3.22627
111000 29.6208 317958 13540.2 4.33557e-11 -3.35235e-18 9.5634e-11 -0.576657 29.6208 3.25127
111100 29.624 320948 13095.5 4.11398e-11 6.24067e-18 9.69242e-11 -0.573402 29.624 3.27627
111200 29.6273 324544 12590.5 4.08417e-11 -5.83301e-18 1.02604e-10 -0.570147 29.6273 3.30127
111300 29.6306 328284 11948.2 3.91734e-11 2.06866e-18 1.04622e-10 -0.566891 29.6306 3.32627
111400 29.6338 330934 11422.3 4.51095e-11 5.22585e-18 1.0907e-10 -0.563636 29.6338 3.35127
111500 29.6371 332429 11440.3 4.70279e-11 5.46438e-19 1.23789e-10 -0.560381 29.6371 3.37627
111600 29.6403 332529 12039 4.04189e-11 2.31152e-18 1.31913e-10 -0.557126 29.6403 3.40127
111700 29.6436 331546 13211.2 5.04919e-11 9.06393e-19 1.30428e-10 -0.553871 29.6436 3.42627
111800 29.6468 328759 14316.7 4.2317e-11 -4.47125e-18 1.26119e-10 -0.550615 29.6468 3.45127
111900 29.6501 325516 15191 4.54399e-11 -2.32887e-18 1.13926e-10 -0.54736 29.6501 3.47627
112000 29.6533 323866 15003.8 7.77008e-11 -3.02492e-18 9.44499e-11 -0.544105 29.6533 3.50127
112100 29.6566 320192 14961 1.47289e-11 6.72205e-18 7.89529e-11 -0.54085 29.6566 3.52627
112200 29.6598 318062 13631.1 -5.95813e-11 8.17055e-18 9.51503e-11 -0.537595 29.6598 3.55127
112300 29.6631 316283 11049.4 -5.89351e-11 1.37477e-18 9.65163e-11 -0.534339 29.6631 3.57627
112400 29.6664 313254 8844.73 -4.65386e-11 3.94433e-18 8.07736e-11 -0.531084 29.6664 3.60127
112500 29.6696 308522 6949.19 -7.35144e-11 6.79795e-18 2.44967e-11 -0.527829 29.6696 3.62627
112600 29.6729 302224 5435.78 -6.35666e-11 5.61183e-18 2.16851e-11 -0.524574 29.6729 3.65127
112700 29.6761 293742 3586.97 3.52746e-12 -2.68448e-18 2.90954e-12 -0.521319 29.6761 3.67627
112800 29.6794 286738 2099.27 7.85956e-11 5.09575e-19 -1.51996e-11 -0.518063 29.6794 3.70127
112900 29.6826 285481 1783.07 4.79988e-11 -2.00577e-18 3.29632e-11 -0.514808 29.6826 3.72627
113000 29.6859 284536 1651.56 6.43395e-11 -1.26201e-18 3.24144e-11 -0.511553 29.6859 3.75127
113100 29.6891 282947 1856.83 8.24347e-11 -1.09396e-18 1.78089e-11 -0.508298 29.6891 3.77627
113200 29.6924 281126 2208.85 9.31071e-11 2.38091e-18 6.63686e-13 -0.505042 29.6924 3.80127
113300 29.6957 280105 1875.22 9.56657e-11 3.36645e-18 -1.37571e-11 -0.501787 29.6957 3.82627
113400 29.6989 280419 1615.47 1.23417e-10 -1.30917e-18 3.2034e-12 -0.498532 29.6989 3.85127
113500 29.7022 281166 1656.17 1.96568e-10 5.29091e-19 3.118e-11 -0.495277 29.7022 3.87627
113600 29.7054 282512 896.189 2.26647e-10 -1.23646e-18 3.4108e-11 -0.492022 29.7054 3.90127
113700 29.7087 283699 150.003 1.78873e-10 2.11812e-18 1.54236e-11 -0.488766 29.7087 3.92627
113800 29.7119 283790 -264.694 1.23716e-10 -5.70561e-19 3.83984e-12 -0.485511 29.7119 3.95127
113900 29.7152 282112 -127.266 1.03994e-10 6.38758e-18 -8.25528e-12 -0.482256 29.7152 3.97627
114000 29.7184 280971 -367.384 7.60689e-11 2.83627e-18 -1.47135e-11 -0.479001 29.7184 4.00127
114100 29.7217 281573 -1098.59 6.80094e-11 3.16804e-18 -8.02767e-12 -0.475746 29.7217 4.02627
114200 29.725 281550 -1612.32 7.13616e-11 1.35417e-18 -1.3465e-12 -0.47249 29.725 4.05127
114300 29.7282 281303 -1899.88 5.63619e-11 -1.54607e-18 -2.86797e-12 -0.469235 29.7282 4.07627
114400 29.7315 281153 -1854.13 4.36353e-11 -2.81893e-20 -2.92619e-11 -0.46598 29.7315 4.10127
114500 29.7347 281008 -1817.81 2.31737e-11 -4.90059e-19 -4.26056e-11 -0.462725 29.7347 4.12627
114600 29.738 280061 -1998.91 7.02303e-12 3.72315e-18 -4.63082e-11 -0.45947 29.738 4.15127
114700 29.7412 279365 -2612.31 -4.3719e-11 2.43295e-18 -3.5022e-11 -0.456214 29.7412 4.17627
114800 29.7445 279311 -4007.77 -7.93587e-11 4.53197e-19 -5.74079e-11 -0.452959 29.7445 4.20127
114900 29.7477 278736 -5472.96 -9.66753e-11 2.06432e-18 -5.16593e-11 -0.449704 29.7477 4.22627
115000 29.751 276619 -6517.78 -1.35598e-10 3.18755e-19 -6.6893e-11 -0.446449 29.751 4.25127
115100 29.7542 272047 -7050.33 -1.98199e-10 -3.46511e-18 -7.34595e-11 -0.443194 29.7542 4.27627
115200 29.7575 267773 -7028.62 -8.23567e-11 1.92229e-18 -1.08095e-10 -0.439938 29.7575 4.30127
115300 29.7608 264596 -7206.32 -1.2886e-10 2.02908e-18 -1.17806e-10 -0.436683 29.7608 4.32627
115400 29.764 261107 -7460.92 -1.62727e-10 5.31476e-18 -1.23776e-10 -0.433428 29.764 4.35127
115500 29.7673 258664 -7759.84 -2.07673e-10 -2.14726e-18 -1.26011e-10 -0.430173 29.7673 4.37627
115600 29.7705 256984 -8403.19 -2.12136e-10 3.07805e-18 -2.02152e-10 -0.426917 29.7705 4.40127
115700 29.7738 255270 -8943.85 -1.43132e-10 -2.63353e-18 -2.10391e-10 -0.423662 29.7738 4.42627
115800 29.777 253645 -9198.98 -8.80215e-11 -1.67943e-18 -1.99815e-10 -0.420407 29.777 4.45127
115900 29.7803 251889 -10058.2 -1.03787e-10 1.76291e-18 -1.8562e-10 -0.417152 29.7803 4.47627
116000 29.7835 250471 -10782.2 -1.25434e-10 -8.97719e-19 -1.70083e-10 -0.413897 29.7835 4.50127
116100 29.7868 248289 -11181 -1.60567e-10 7.07876e-18 -1.57149e-10 -0.410641 29.7868 4.52627
116200 29.7901 245133 -11200.3 -1.96169e-10 1.25551e-18 -1.61085e-10 -0.407386 29.7901 4.55127
116300 29.7933 242522 -10713.6 -2.41413e-10 -2.32019e-19 -1.48528e-10 -0.404131 29.7933 4.57627
116400 29.7966 240816 -9999.51 -1.14297e-10 1.60245e-18 -1.05835e-10 -0.400876 29.7966 4.60127
116500 29.7998 239905 -8803.01 9.08029e-11 9.66024e-19 -9.29768e-12 -0.397621 29.7998 4.62627
116600 29.8031 238132 -7480.29 8.3485e-11 4.43656e-18 -7.36887e-11 -0.394365 29.8031 4.65127
116700 29.8063 235785 -6243.16 3.66071e-11 7.8648e-18 -1.27243e-10 -0.39111 29.8063 4.67627
116800 29.8096 232631 -5384.58 6.24225e-11 -2.47523e-18 -1.70802e-10 -0.387855 29.8096 4.70127
116900 29.8128 229006 -4398.64 3.29401e-10 -5.87095e-18 -3.27389e-10 -0.3846 29.8128 4.72627
117000 29.8161 225244 -2380.15 3.12166e-10 -1.39862e-19 -3.68469e-10 -0.381345 29.8161 4.75127
117100 29.8194 219493 450.784 1.94532e-10 1.48319e-18 -2.36955e-10 -0.378089 29.8194 4.77627
117200 29.8226 213062 3087.32 8.78753e-11 -7.07225e-18 -8.03231e-11 -0.374834 29.8226 4.80127
117300 29.8259 210530 4177.25 -1.73536e-11 7.64688e-18 3.16961e-11 -0.371579 29.8259 4.82627
117400 29.8291 210660 4276.96 -5.14988e-11 -4.09178e-18 8.05513e-11 -0.368324 29.8291 4.85127
117500 29.8324 210202 3787.6 -7.55182e-11 -9.0314e-19 9.91473e-11 -0.365069 29.8324 4.87627
